50.03831326,	19.958510664,	245.651
50.038308658,	19.958535342,	245.457
50.038307437,	19.958540836,	245.413
50.038306081,	19.958544977,	245.378
50.038297492,	19.958583335,	245.071
50.038296254,	19.958588786,	245.027
50.038293988,	19.958592842,	244.99
50.038284819,	19.958607623,	244.85
50.038282602,	19.95861175,	244.813
50.038280254,	19.9586145,	244.785
50.038278771,	19.958617221,	244.76
50.038267683,	19.95863667,	244.58
50.038265647,	19.958642277,	244.532
50.038264196,	19.958645069,	244.507
50.03825348,	19.958667467,	244.307
50.038251343,	19.958671802,	244.268
50.038249216,	19.958676193,	244.229
50.038247084,	19.958680557,	244.189
50.038245791,	19.958684871,	244.154
50.038243634,	19.958689113,	244.115
50.038232075,	19.958710096,	243.923
50.038229966,	19.95871466,	243.882
50.038227852,	19.958719204,	243.842
50.038227014,	19.958719247,	243.839
50.038215483,	19.958740849,	243.642
50.038213377,	19.958745587,	243.6
50.038202487,	19.958755536,	243.489
50.038198327,	19.958755796,	243.472
50.038195005,	19.958755998,	243.459
50.03819181,	19.958757718,	243.435
50.038188498,	19.958757921,	243.422
50.038172245,	19.958762121,	243.333
50.038168962,	19.95876239,	243.319
50.038165794,	19.958764168,	243.295
50.038164265,	19.958765807,	243.278
50.038148343,	19.958773732,	243.163
50.038145179,	19.958775755,	243.137
50.038142831,	19.95877766,	243.115
50.038130783,	19.958782723,	243.035
50.038127513,	19.958783397,	243.019
50.038125155,	19.958785417,	242.996
50.038108824,	19.958788422,	242.915
50.038105472,	19.95878753,	242.909
50.038102205,	19.958788181,	242.893
50.038098858,	19.958787289,	242.887
50.038095515,	19.958786393,	242.882
50.038091436,	19.958787201,	242.861
50.038078951,	19.95878739,	242.815
50.038075651,	19.958788303,	242.797
50.038051544,	19.95879364,	242.656
50.038049819,	19.958792583,	242.651
50.038038945,	19.9587959,	242.55
50.038034746,	19.958797209,	242.511
50.038031351,	19.958798405,	242.479
50.038028788,	19.958799371,	242.455
50.038014946,	19.958796244,	242.375
50.038011442,	19.958794333,	242.36
50.038010581,	19.958794651,	242.352
50.037996222,	19.958776517,	242.336
50.037992609,	19.958773371,	242.322
50.037990784,	19.958771034,	242.319
50.037977203,	19.958759736,	242.254
50.037974534,	19.958759251,	242.233
50.03796129,	19.958756429,	242.129
50.037957675,	19.95875483,	242.103
50.037954104,	19.958754674,	242.072
50.037943906,	19.958750069,	241.995
50.037940086,	19.958748937,	241.964
50.03793155,	19.958732919,	241.925
50.037928777,	19.958729486,	241.906
50.037926806,	19.958724411,	241.897
50.037925812,	19.958721898,	241.893
50.037917674,	19.958697712,	241.855
50.037915691,	19.958692716,	241.842
50.037915625,	19.958691347,	241.844
50.037910373,	19.958670524,	241.817
50.037909266,	19.9586653,	241.811
50.037907314,	19.958660295,	241.795
50.037905385,	19.958655251,	241.777
50.037903523,	19.958651565,	241.759
50.037896494,	19.958628668,	241.692
50.037896425,	19.958627331,	241.692
50.037890143,	19.958607424,	241.621
50.037887997,	19.958602798,	241.593
50.037886798,	19.958596376,	241.579
50.037885623,	19.958591354,	241.565
50.037884448,	19.958586334,	241.55
50.037883275,	19.958581316,	241.534
50.037882101,	19.9585763,	241.518
50.037882011,	19.958573589,	241.518
50.037874526,	19.958517066,	241.408
50.037874142,	19.958510582,	241.402
50.037866797,	19.958488013,	241.265
50.03785982,	19.958458772,	241.119
50.037858288,	19.958423094,	241.071
50.037857632,	19.958416844,	241.054
50.037857127,	19.958411825,	241.04
50.037857842,	19.958409041,	241.054
50.037854823,	19.958372511,	240.965
50.037854085,	19.958366265,	240.944
50.037854315,	19.958361097,	240.946
50.037853637,	19.958356135,	240.926
50.037853928,	19.958350921,	240.93
50.037854218,	19.958345704,	240.934
50.037854526,	19.958340475,	240.938
50.037854773,	19.958335271,	240.941
50.037854986,	19.958330078,	240.907
50.037854796,	19.958328837,	240.888
50.03785759,	19.958314001,	240.782
50.037858801,	19.958308555,	240.748
50.037862268,	19.958305187,	240.794
50.03786208,	19.95830394,	240.775
50.037877776,	19.958265667,	240.701
50.037881137,	19.958262383,	240.743
50.03788449,	19.958259106,	240.785
50.037887098,	19.958257279,	240.826
50.037903771,	19.958228114,	240.867
50.037907214,	19.958226155,	240.924
50.037910453,	19.958222946,	240.961
50.037913683,	19.958219742,	240.998
50.037916907,	19.958216543,	241.034
50.037919225,	19.958213519,	241.051
50.037927834,	19.958162285,	240.601
50.037930128,	19.95815925,	240.615
50.037940457,	19.958142935,	240.642
50.037943498,	19.958139723,	240.669
50.037945675,	19.958136662,	240.679
50.037978292,	19.958113539,	241.108
50.037981494,	19.958111629,	241.154
50.037983848,	19.95810987,	241.183
50.038010562,	19.958098293,	241.619
50.038014676,	19.958097501,	241.699
50.038018145,	19.958098191,	241.785
50.038021437,	19.958097563,	241.849
50.03802555,	19.958096777,	241.929
50.038028832,	19.958096145,	241.993
50.0380321,	19.958095502,	242.056
50.038036131,	19.958094653,	242.134
50.038047902,	19.958096227,	242.416
50.038061438,	19.958098788,	242.662
50.03806401,	19.958099595,	242.69
50.038068863,	19.958098592,	242.708
50.038072247,	19.958099239,	242.74
50.038074008,	19.958100215,	242.765
50.0380929,	19.958108131,	243.001
50.038096238,	19.958108728,	243.031
50.038099837,	19.95811193,	243.098
50.038103303,	19.958113828,	243.147
50.038104106,	19.958113652,	243.15
50.038116469,	19.958122881,	243.355
50.038119914,	19.958124753,	243.402
50.038123368,	19.958126645,	243.449
50.038126011,	19.958128696,	243.494
50.038144955,	19.958139018,	243.749
50.038148502,	19.958142172,	243.812
50.038151942,	19.958144046,	243.858
50.038154676,	19.958147367,	243.918
50.038156395,	19.958148303,	243.94
50.038172256,	19.958161768,	244.209
50.038175697,	19.958163623,	244.253
50.038178418,	19.958166919,	244.311
50.038181136,	19.958170211,	244.369
50.038182945,	19.958172406,	244.407
50.038195667,	19.958187713,	244.672
50.0381984,	19.958190992,	244.728
50.038201955,	19.95819411,	244.786
50.038205515,	19.958197232,	244.844
50.038205603,	19.958198486,	244.861
50.038222802,	19.958216798,	245.177
50.038225566,	19.958220096,	245.231
50.038227494,	19.958223547,	245.283
50.03823026,	19.958226848,	245.337
50.038233112,	19.958231402,	245.406
50.038235882,	19.958234709,	245.459
50.038246156,	19.958248114,	245.67
50.038263294,	19.958274318,	246.057
50.03826608,	19.958277649,	246.108
50.038267242,	19.958282488,	246.169
50.038274757,	19.958304042,	246.451
50.038275112,	19.958309032,	246.51
50.038276235,	19.958312655,	246.556
50.038280168,	19.958331025,	246.782
50.0382814,	19.958335914,	246.794
50.038283493,	19.958340697,	246.768
50.038283677,	19.958343192,	246.75
50.038286543,	19.958357997,	246.654
50.038287029,	19.958364259,	246.611
50.038286537,	19.958369335,	246.572
50.038286046,	19.958374404,	246.534
50.038286447,	19.958379419,	246.499
50.0382858,	19.958382032,	246.478
50.038283859,	19.958429496,	246.13
50.038284433,	19.958435884,	246.086
50.038284013,	19.958441024,	246.047
50.03828364,	19.958446252,	246.008
50.03828377,	19.958447563,	245.999
50.038283912,	19.958467171,	245.858
50.038282682,	19.958472476,	245.816
50.038281454,	19.958477779,	245.773
50.038280258,	19.958483154,	245.73
50.03828053,	19.958485819,	245.712
50.038276748,	19.958508665,	245.534
50.038275548,	19.958514042,	245.491
50.038274219,	19.958518094,	245.457
50.038273147,	19.958524797,	245.405
50.038273275,	19.958526124,	245.396
50.038263464,	19.95856666,	245.069
50.038262284,	19.958572115,	245.025
50.038261104,	19.958577577,	244.981
50.038259664,	19.958580325,	244.956
50.038258601,	19.9585871,	244.904
50.038257879,	19.958588467,	244.891
50.038253342,	19.958603454,	244.767
50.038251179,	19.958607545,	244.73
50.038249034,	19.958611699,	244.692
50.038248446,	19.958614446,	244.67
50.038242596,	19.958624106,	244.58
50.038239493,	19.958626906,	244.548
50.038237366,	19.958631103,	244.511
50.038236202,	19.958636661,	244.466
50.038234091,	19.958640941,	244.428
50.038231155,	19.958645301,	244.386
50.038229747,	19.95864815,	244.36
50.038217063,	19.958664178,	244.199
50.038214017,	19.95866717,	244.167
50.038211105,	19.958671644,	244.124
50.038209956,	19.958677431,	244.078
50.038208435,	19.958678948,	244.062
50.038200024,	19.958686595,	243.977
50.038196875,	19.958688242,	243.953
50.038195608,	19.95869276,	243.916
50.03819177,	19.958696006,	243.879
50.038188628,	19.958697691,	243.856
50.038185602,	19.95870079,	243.822
50.038182461,	19.958702426,	243.799
50.038179325,	19.958704083,	243.776
50.038176192,	19.958705737,	243.753
50.038173174,	19.958708876,	243.72
50.038170051,	19.958710683,	243.695
50.03816704,	19.958714031,	243.66
50.038164026,	19.958717347,	243.626
50.038162516,	19.958718935,	243.609
50.038147211,	19.958732729,	243.454
50.038143277,	19.958734893,	243.425
50.038140149,	19.958736873,	243.399
50.038137021,	19.958738853,	243.374
50.038134698,	19.958740705,	243.352
50.038121168,	19.958746073,	243.264
50.038117941,	19.958746654,	243.249
50.03811472,	19.95874715,	243.234
50.038110699,	19.958747739,	243.215
50.038106679,	19.958748344,	243.196
50.038102659,	19.958748993,	243.177
50.038099443,	19.958749525,	243.161
50.038097032,	19.958749923,	243.15
50.038080817,	19.958753808,	243.064
50.038075028,	19.958753923,	243.042
50.038071689,	19.958753344,	243.034
50.038068349,	19.958752765,	243.026
50.038064249,	19.958753956,	243.003
50.038060903,	19.958753395,	242.995
50.038057561,	19.958752809,	242.987
50.03805674,	19.958753041,	242.982
50.038040857,	19.958751598,	242.857
50.038037541,	19.958752623,	242.821
50.038034157,	19.958752198,	242.793
50.03803077,	19.958751774,	242.766
50.038028223,	19.958751052,	242.748
50.038015445,	19.958747576,	242.653
50.038011978,	19.958747426,	242.622
50.038008459,	19.958745782,	242.599
50.038004975,	19.958745661,	242.567
50.038001537,	19.958745346,	242.538
50.037998059,	19.958745156,	242.507
50.037997154,	19.958744005,	242.504
50.037985693,	19.95874257,	242.405
50.03798213,	19.958740966,	242.378
50.037978561,	19.95874097,	242.345
50.037968548,	19.958737864,	242.263
50.037964869,	19.958736517,	242.233
50.037961372,	19.958736203,	242.201
50.037959556,	19.958735447,	242.186
50.037951333,	19.958729782,	242.126
50.037947762,	19.958728066,	242.096
50.037944978,	19.958724715,	242.078
50.037943024,	19.958719639,	242.073
50.03794031,	19.958716125,	242.055
50.037937572,	19.958712674,	242.036
50.037934791,	19.958709331,	242.015
50.037932822,	19.95870432,	242.006
50.037929924,	19.958701245,	241.982
50.037927913,	19.958696335,	241.971
50.037924951,	19.958693389,	241.945
50.03792293,	19.958688502,	241.932
50.037919912,	19.958685653,	241.903
50.037917914,	19.958680712,	241.889
50.037915004,	19.958677616,	241.861
50.037913028,	19.958672637,	241.846
50.037910308,	19.958669164,	241.818
50.037908354,	19.958664155,	241.802
50.037906403,	19.95865915,	241.785
50.037904538,	19.958655463,	241.766
50.037902621,	19.958650407,	241.748
50.037900716,	19.958645348,	241.73
50.037898787,	19.958640325,	241.71
50.037897681,	19.958635151,	241.701
50.037895714,	19.95863022,	241.679
50.037894591,	19.958625086,	241.669
50.037892578,	19.958620241,	241.645
50.037891408,	19.958615196,	241.633
50.037889257,	19.958610574,	241.606
50.037887106,	19.958605948,	241.578
50.037884955,	19.958601317,	241.549
50.0378838,	19.958596252,	241.534
50.037882646,	19.95859119,	241.52
50.037881493,	19.958586131,	241.504
50.037880326,	19.958581091,	241.488
50.037879152,	19.958576068,	241.472
50.037878924,	19.958569293,	241.47
50.037877781,	19.95856424,	241.454
50.037877579,	19.958558864,	241.452
50.037876473,	19.958553778,	241.435
50.037876134,	19.958547188,	241.431
50.03787586,	19.958540529,	241.427
50.037875488,	19.958535396,	241.422
50.037875197,	19.95853017,	241.418
50.037874911,	19.958523557,	241.414
50.037873581,	19.958518765,	241.391
50.037873222,	19.958512244,	241.385
50.037872941,	19.958507026,	241.381
50.037872545,	19.958500563,	241.374
50.037871254,	19.958495731,	241.35
50.037870917,	19.958490584,	241.344
50.037870568,	19.958485454,	241.337
50.03787013,	19.958479047,	241.329
50.037869655,	19.958472681,	241.319
50.037869222,	19.958466276,	241.31
50.037868841,	19.958461188,	241.302
50.03786752,	19.958456382,	241.275
50.037867139,	19.958451294,	241.267
50.037866759,	19.958446207,	241.258
50.037866278,	19.958439856,	241.247
50.037865818,	19.958434839,	241.237
50.037865151,	19.958428641,	241.221
50.037864483,	19.958422437,	241.205
50.037864914,	19.958417187,	241.214
50.03786531,	19.958411965,	241.221
50.037865706,	19.958406744,	241.229
50.037865136,	19.958401795,	241.215
50.037865523,	19.958396578,	241.223
50.037865915,	19.958391356,	241.231
50.037866287,	19.958386147,	241.239
50.037866644,	19.958380948,	241.246
50.037866986,	19.958375757,	241.254
50.037868278,	19.958370317,	241.284
50.03786862,	19.958365125,	241.291
50.037868946,	19.95835994,	241.299
50.037870205,	19.958354523,	241.329
50.037870669,	19.958350582,	241.341
50.037870803,	19.958344173,	241.344
50.037872062,	19.958338756,	241.376
50.037872341,	19.958333586,	241.383
50.037873567,	19.958328184,	241.352
50.037874714,	19.958322821,	241.316
50.03787585,	19.95831746,	241.28
50.037878157,	19.958313092,	241.285
50.03787931,	19.958307723,	241.248
50.037881566,	19.958303382,	241.252
50.037884725,	19.958298846,	241.275
50.037886977,	19.958294514,	241.278
50.037889277,	19.958290168,	241.281
50.037891518,	19.958285848,	241.283
50.037892701,	19.958281776,	241.262
50.037894918,	19.958277467,	241.264
50.037896948,	19.958271923,	241.245
50.037899163,	19.958267619,	241.246
50.037901375,	19.958263318,	241.246
50.03790359,	19.958259019,	241.247
50.037905805,	19.958254723,	241.247
50.037907963,	19.958250444,	241.246
50.037911029,	19.958245982,	241.264
50.037914128,	19.958241518,	241.282
50.03791632,	19.95823724,	241.281
50.03791848,	19.95823297,	241.279
50.037921478,	19.958228534,	241.294
50.037923582,	19.958224275,	241.29
50.037925725,	19.958220011,	241.287
50.037928697,	19.958215584,	241.301
50.037930767,	19.958211328,	241.296
50.037932816,	19.958207072,	241.29
50.037935979,	19.958203901,	241.323
50.037938066,	19.958199643,	241.318
50.037940155,	19.958195385,	241.312
50.037942234,	19.958191125,	241.305
50.037945371,	19.958187964,	241.338
50.037947419,	19.958183703,	241.33
50.037950512,	19.958180545,	241.361
50.037952735,	19.958177545,	241.373
50.037955638,	19.958173124,	241.383
50.037958684,	19.958169965,	241.411
50.037961667,	19.958166798,	241.439
50.037963603,	19.95816251,	241.427
50.037966645,	19.958159349,	241.455
50.037969409,	19.958154891,	241.459
50.03797239,	19.958151713,	241.485
50.037975408,	19.958148541,	241.511
50.037978611,	19.958146651,	241.559
50.037981624,	19.958143479,	241.585
50.037984637,	19.958140307,	241.611
50.037987824,	19.958138417,	241.657
50.037991,	19.958136525,	241.704
50.037993997,	19.958133347,	241.728
50.03799717,	19.958131457,	241.774
50.038000346,	19.958129568,	241.82
50.03800353,	19.958127686,	241.866
50.038006687,	19.958125793,	241.911
50.0380099,	19.958125137,	241.975
50.038012976,	19.958123206,	242.017
50.03801607,	19.958121281,	242.06
50.038020129,	19.958120479,	242.14
50.038024186,	19.958119678,	242.22
50.038028087,	19.958117587,	242.278
50.038031328,	19.958116944,	242.341
50.038034569,	19.9581163,	242.405
50.038037959,	19.958116946,	242.49
50.038041346,	19.958117591,	242.575
50.038044736,	19.95811824,	242.66
50.038048295,	19.958120193,	242.768
50.038051662,	19.958120829,	242.853
50.038055166,	19.958122746,	242.959
50.038058514,	19.958123371,	242.995
50.03806186,	19.958123997,	243.025
50.038065206,	19.958124622,	243.055
50.03806855,	19.958125247,	243.085
50.038072032,	19.958127154,	243.134
50.038075364,	19.958127772,	243.164
50.038078697,	19.95812839,	243.194
50.038082157,	19.958130283,	243.242
50.03808548,	19.958130895,	243.271
50.038088912,	19.958132765,	243.319
50.038092216,	19.958133359,	243.347
50.038095523,	19.958133955,	243.376
50.038098954,	19.958135824,	243.423
50.038102255,	19.958136412,	243.452
50.038105682,	19.958138276,	243.498
50.038109121,	19.958140156,	243.545
50.038112432,	19.958140754,	243.574
50.038115863,	19.958142626,	243.62
50.038119297,	19.958144503,	243.666
50.038122722,	19.95814637,	243.712
50.038125464,	19.958149674,	243.773
50.038128883,	19.958151535,	243.819
50.038132301,	19.958153395,	243.864
50.038135718,	19.958155252,	243.909
50.038138335,	19.958157277,	243.952
50.03814175,	19.958159134,	243.996
50.038144472,	19.958162419,	244.056
50.038147885,	19.958164273,	244.1
50.038151403,	19.958167391,	244.162
50.038154916,	19.958170503,	244.223
50.038157624,	19.958173778,	244.281
50.03816023,	19.958175793,	244.322
50.038163736,	19.958178894,	244.382
50.038166437,	19.958182157,	244.439
50.038169941,	19.958185252,	244.499
50.038172639,	19.958188508,	244.556
50.038176141,	19.958191601,	244.615
50.038178845,	19.958194853,	244.671
50.038181547,	19.958198104,	244.727
50.038184256,	19.958201357,	244.783
50.038187687,	19.958203213,	244.825
50.038191215,	19.958206315,	244.883
50.038194657,	19.958208178,	244.924
50.038198089,	19.958210039,	244.965
50.03820081,	19.958213304,	245.02
50.038204272,	19.958215179,	245.062
50.038206992,	19.958218446,	245.116
50.038209713,	19.958221713,	245.171
50.038213189,	19.958223599,	245.211
50.038215933,	19.958226882,	245.266
50.03821868,	19.958230167,	245.32
50.038222258,	19.958233308,	245.376
50.038225008,	19.958236598,	245.429
50.03822776,	19.95823989,	245.483
50.038230516,	19.958243186,	245.536
50.038233355,	19.958247724,	245.605
50.038235275,	19.958251162,	245.655
50.038237278,	19.958255839,	245.721
50.038238457,	19.958260661,	245.784
50.03824048,	19.95826535,	245.85
50.038241654,	19.958270162,	245.913
50.038242816,	19.95827496,	245.975
50.038243976,	19.958279751,	246.038
50.038245155,	19.958284556,	246.1
50.038245558,	19.958290688,	246.175
50.038246632,	19.958294234,	246.222
50.038247801,	19.958299016,	246.283
50.038248139,	19.958303921,	246.343
50.038249317,	19.958308706,	246.405
50.038250489,	19.958313481,	246.466
50.038252504,	19.958318148,	246.529
50.03825368,	19.958322925,	246.59
50.03825486,	19.958327705,	246.651
50.038256064,	19.958332515,	246.712
50.038257276,	19.958337337,	246.697
50.038257728,	19.958343472,	246.655
50.038258933,	19.958348281,	246.625
50.038259384,	19.958354407,	246.582
50.038259851,	19.958360552,	246.539
50.038261069,	19.958365377,	246.509
50.038261449,	19.9583703,	246.475
50.03826182,	19.958375204,	246.441
50.038262195,	19.958380112,	246.407
50.038261711,	19.958385068,	246.37
50.038262117,	19.958390024,	246.335
50.038261679,	19.95839505,	246.298
50.038261243,	19.958400077,	246.26
50.038260832,	19.958405144,	246.222
50.038260432,	19.958410233,	246.184
50.038260043,	19.958415344,	246.146
50.038259655,	19.958420455,	246.107
50.038258406,	19.958425584,	246.066
50.038258103,	19.958431889,	246.02
50.038257716,	19.958436999,	245.981
50.03825732,	19.958442085,	245.943
50.038256931,	19.958447189,	245.905
50.038257532,	19.958453602,	245.861
50.038257195,	19.958458844,	245.822
50.038255993,	19.95846407,	245.78
50.038255649,	19.9584693,	245.741
50.038254457,	19.958474552,	245.699
50.038254106,	19.958479769,	245.66
50.038252913,	19.958485022,	245.618
50.038251721,	19.958490273,	245.576
50.038250529,	19.958495524,	245.534
50.038249338,	19.958500773,	245.492
50.038248166,	19.958506089,	245.45
50.038247001,	19.958511428,	245.407
50.03824499,	19.958516755,	245.361
50.038243825,	19.958522095,	245.319
50.038241815,	19.958527418,	245.273
50.038239807,	19.958532738,	245.228
50.038238639,	19.958538069,	245.185
50.038236497,	19.958542009,	245.149
50.038235323,	19.958547314,	245.107
50.038233325,	19.958552649,	245.061
50.038232156,	19.958557979,	245.018
50.038230039,	19.95856199,	244.982
50.038228759,	19.958566035,	244.948
50.038226771,	19.958571398,	244.902
50.038224669,	19.958575462,	244.865
50.038223516,	19.958580882,	244.822
50.038221413,	19.958584926,	244.786
50.038220264,	19.958590377,	244.742
50.038218166,	19.958594444,	244.705
50.038215243,	19.958598458,	244.666
50.038213145,	19.958602494,	244.629
50.038211049,	19.958606527,	244.593
50.038208954,	19.958610557,	244.556
50.038206045,	19.958614558,	244.517
50.038203982,	19.958618809,	244.479
50.038201798,	19.958621672,	244.45
